,Unnamed: 0,Date,Permit Number,Status,Permit Type,County,State
6809,6383.0,2013-11-21,B201306898,Final,Residential Pools and Spas,maricopa,AZ
6810,6384.0,2013-11-20,B201306880,Final,Residential Pools and Spas,maricopa,AZ
6811,6385.0,2013-11-20,B201306877,Final,Residential Pools and Spas,maricopa,AZ
6812,6386.0,2013-11-19,B201306834,Final,Residential Pools and Spas,maricopa,AZ
6813,6387.0,2013-11-15,B201306754,Final,Residential Pools and Spas,maricopa,AZ
6814,6388.0,2013-11-14,B201306739,Final,Residential Pools and Spas,maricopa,AZ
6815,6389.0,2013-11-13,B201306704,Final,Residential Pools and Spas,maricopa,AZ
6816,6390.0,2013-11-13,B201306702,Terminate,Residential Pools and Spas,maricopa,AZ
6817,6391.0,2013-11-13,B201306701,Final,Residential Pools and Spas,maricopa,AZ
6818,6392.0,2013-11-13,B201306700,Terminate,Residential Pools and Spas,maricopa,AZ
6819,6393.0,2013-11-12,B201306682,Final,Residential Pools and Spas,maricopa,AZ
6820,6394.0,2013-11-12,B201306673,Final,Residential Pools and Spas,maricopa,AZ
6821,6395.0,2013-11-12,B201306664,Final,Residential Pools and Spas,maricopa,AZ
6822,6396.0,2013-11-08,B201306646,Final,Residential Pools and Spas,maricopa,AZ
6823,6397.0,2013-11-08,B201306608,Final,Residential Pools and Spas,maricopa,AZ
6824,6398.0,2013-11-08,B201306607,Final,Residential Pools and Spas,maricopa,AZ
6825,6399.0,2013-11-08,B201306606,Final,Residential Pools and Spas,maricopa,AZ
6826,6400.0,2013-11-05,B201306538,Issued,Residential Pools and Spas,maricopa,AZ
6827,6401.0,2013-11-05,B201306521,Final,Residential Pools and Spas,maricopa,AZ
6828,6402.0,2013-11-05,B201306519,Final,Residential Pools and Spas,maricopa,AZ
6829,6403.0,2013-11-05,B201306517,Final,Residential Pools and Spas,maricopa,AZ
6830,6404.0,2013-11-04,B201306496,Final,Residential Pools and Spas,maricopa,AZ
6831,6405.0,2013-11-01,B201306480,Final,Residential Pools and Spas,maricopa,AZ
6832,6406.0,2013-11-01,B201306479,Final,Residential Pools and Spas,maricopa,AZ
6833,6407.0,2013-11-01,B201306476,Final,Residential Pools and Spas,maricopa,AZ
6834,6408.0,2013-11-01,B201306472,Final,Residential Pools and Spas,maricopa,AZ
6835,6409.0,2013-10-30,B201306409,Final,Residential Pools and Spas,maricopa,AZ
6836,6410.0,2013-10-30,B201306398,Terminate,Residential Pools and Spas,maricopa,AZ
6837,6411.0,2013-10-30,B201306394,Final,Residential Pools and Spas,maricopa,AZ
6838,6412.0,2013-10-29,B201306377,Final,Residential Pools and Spas,maricopa,AZ
6839,6413.0,2013-10-28,B201306352,Final,Residential Pools and Spas,maricopa,AZ
6840,6414.0,2013-10-28,B201306338,Final,Residential Pools and Spas,maricopa,AZ
6841,6415.0,2013-10-24,B201306286,Final,Residential Pools and Spas,maricopa,AZ
6842,6416.0,2013-10-24,B201306283,Final,Residential Pools and Spas,maricopa,AZ
6843,6417.0,2013-10-24,B201306282,Final,Residential Pools and Spas,maricopa,AZ
6844,6418.0,2013-10-23,B201306256,Final,Residential Pools and Spas,maricopa,AZ
6845,6419.0,2013-10-23,B201306250,Terminate,Residential Pools and Spas,maricopa,AZ
6846,6420.0,2013-10-23,B201306246,Final,Residential Pools and Spas,maricopa,AZ
6847,6421.0,2013-10-23,B201306243,Final,Residential Pools and Spas,maricopa,AZ
6848,6422.0,2013-10-22,B201306224,Terminate,Residential Pools and Spas,maricopa,AZ
6849,6423.0,2013-10-21,B201306191,Final,Residential Pools and Spas,maricopa,AZ
6850,6424.0,2013-10-21,B201306185,Final,Residential Pools and Spas,maricopa,AZ
6851,6425.0,2013-10-18,B201306150,Final,Residential Pools and Spas,maricopa,AZ
6852,6426.0,2013-10-18,B201306149,Final,Residential Pools and Spas,maricopa,AZ
6853,6427.0,2013-10-18,B201306118,Final,Residential Pools and Spas,maricopa,AZ
6854,6428.0,2013-10-18,B201306117,Final,Residential Pools and Spas,maricopa,AZ
6855,6429.0,2013-10-17,B201306083,Final,Residential Pools and Spas,maricopa,AZ
6856,6430.0,2013-10-15,B201306034,Final,Residential Pools and Spas,maricopa,AZ
6857,6431.0,2013-10-11,B201305990,Final,Residential Pools and Spas,maricopa,AZ
6858,6432.0,2013-10-11,B201305980,Final,Residential Pools and Spas,maricopa,AZ
6859,6433.0,2013-10-11,B201305978,Reissued,Residential Pools and Spas,maricopa,AZ
6860,6434.0,2013-10-11,B201305972,Final,Residential Pools and Spas,maricopa,AZ
6861,6435.0,2013-10-10,B201305951,Issued,Residential Pools and Spas,maricopa,AZ
6862,6436.0,2013-10-09,B201305927,Final,Residential Pools and Spas,maricopa,AZ
6863,6437.0,2013-10-09,B201305921,Final,Residential Pools and Spas,maricopa,AZ
6864,6438.0,2013-10-09,B201305920,Final,Residential Pools and Spas,maricopa,AZ
6865,6439.0,2013-10-08,B201305892,Final,Residential Pools and Spas,maricopa,AZ
6866,6440.0,2013-10-08,B201305889,Final,Residential Pools and Spas,maricopa,AZ
6867,6441.0,2013-10-08,B201305886,Final,Residential Pools and Spas,maricopa,AZ
6868,6442.0,2013-10-08,B201305883,Final,Residential Pools and Spas,maricopa,AZ
6869,6443.0,2013-10-07,B201305856,Terminated Uncollectable,Residential Pools and Spas,maricopa,AZ
6870,6444.0,2013-10-04,B201305834,Final,Residential Pools and Spas,maricopa,AZ
6871,6445.0,2013-10-04,B201305828,Final,Residential Pools and Spas,maricopa,AZ
6872,6446.0,2013-10-04,B201305820,Final,Residential Pools and Spas,maricopa,AZ
6873,6447.0,2013-10-03,B201305804,Final,Residential Pools and Spas,maricopa,AZ
6874,6448.0,2013-10-03,B201305793,Final,Residential Pools and Spas,maricopa,AZ
6875,6449.0,2013-10-01,B201305762,Final,Residential Pools and Spas,maricopa,AZ
6876,6450.0,2013-09-30,B201305705,Final,Residential Pools and Spas,maricopa,AZ
6877,6451.0,2013-09-27,B201305685,Final,Residential Pools and Spas,maricopa,AZ
6878,6452.0,2013-09-27,B201305677,Final,Residential Pools and Spas,maricopa,AZ
6879,6453.0,2013-09-27,B201305675,Final,Residential Pools and Spas,maricopa,AZ
6880,6454.0,2013-09-26,B201305645,Reissued,Residential Pools and Spas,maricopa,AZ
6881,6455.0,2013-09-26,B201305644,Final,Residential Pools and Spas,maricopa,AZ
6882,6456.0,2013-09-25,B201305633,Final,Residential Pools and Spas,maricopa,AZ
6883,6457.0,2013-09-25,B201305629,Final,Residential Pools and Spas,maricopa,AZ
6884,6458.0,2013-09-25,B201305616,Final,Residential Pools and Spas,maricopa,AZ
6885,6459.0,2013-09-23,B201305580,Final,Residential Pools and Spas,maricopa,AZ
6886,6460.0,2013-09-20,B201305536,Final,Residential Pools and Spas,maricopa,AZ
6887,6461.0,2013-09-20,B201305533,Issued,Residential Pools and Spas,maricopa,AZ
6888,6462.0,2013-09-20,B201305530,Final,Residential Pools and Spas,maricopa,AZ
6889,6463.0,2013-09-20,B201305528,Final,Residential Pools and Spas,maricopa,AZ
6890,6464.0,2013-09-20,B201305523,Final,Residential Pools and Spas,maricopa,AZ
6891,6465.0,2013-09-19,B201305503,Final,Residential Pools and Spas,maricopa,AZ
6892,6466.0,2013-09-16,B201305423,Final,Residential Pools and Spas,maricopa,AZ
6893,6467.0,2013-09-16,B201305422,Final,Residential Pools and Spas,maricopa,AZ
6894,6468.0,2013-09-16,B201305420,Final,Residential Pools and Spas,maricopa,AZ
6895,6469.0,2013-09-13,B201305400,Final,Residential Pools and Spas,maricopa,AZ
6896,6470.0,2013-09-12,B201305386,Final,Residential Pools and Spas,maricopa,AZ
6897,6471.0,2013-09-12,B201305384,Final,Residential Pools and Spas,maricopa,AZ
6898,6472.0,2013-09-12,B201305380,Final,Residential Pools and Spas,maricopa,AZ
6899,6473.0,2013-09-12,B201305378,Final,Residential Pools and Spas,maricopa,AZ
6900,6474.0,2013-09-12,B201305365,Final,Residential Pools and Spas,maricopa,AZ
6901,6475.0,2013-09-11,B201305332,Final,Residential Pools and Spas,maricopa,AZ
6902,6476.0,2013-09-11,B201305328,Final,Residential Pools and Spas,maricopa,AZ
6903,6477.0,2013-09-10,B201305307,Final,Residential Pools and Spas,maricopa,AZ
6904,6478.0,2013-09-10,B201305301,Final,Residential Pools and Spas,maricopa,AZ
6905,6479.0,2013-09-10,B201305300,Final,Residential Pools and Spas,maricopa,AZ
6906,6480.0,2013-09-09,B201305270,Final,Residential Pools and Spas,maricopa,AZ
6907,6481.0,2013-09-09,B201305269,Final,Residential Pools and Spas,maricopa,AZ
6908,6482.0,2013-09-09,B201305267,Final,Residential Pools and Spas,maricopa,AZ
6909,6483.0,2013-09-06,B201305227,Final,Residential Pools and Spas,maricopa,AZ
6910,6484.0,2013-09-04,B201305174,Final,Residential Pools and Spas,maricopa,AZ
6911,6485.0,2013-09-04,B201305173,Final,Residential Pools and Spas,maricopa,AZ
6912,6486.0,2013-09-04,B201305165,Final,Residential Pools and Spas,maricopa,AZ
6913,6487.0,2013-09-04,B201305164,Final,Residential Pools and Spas,maricopa,AZ
6914,6488.0,2013-09-03,B201305161,Final,Residential Pools and Spas,maricopa,AZ
6915,6489.0,2013-09-03,B201305157,Terminate,Residential Pools and Spas,maricopa,AZ
6916,6490.0,2013-09-03,B201305154,Final,Residential Pools and Spas,maricopa,AZ
6917,6491.0,2013-09-03,B201305153,Final,Residential Pools and Spas,maricopa,AZ
6918,6492.0,2013-08-29,B201305104,Final,Residential Pools and Spas,maricopa,AZ
6919,6493.0,2013-08-29,B201305102,Final,Residential Pools and Spas,maricopa,AZ
6920,6494.0,2013-08-29,B201305100,Final,Residential Pools and Spas,maricopa,AZ
6921,6495.0,2013-08-29,B201305098,Final,Residential Pools and Spas,maricopa,AZ
6922,6496.0,2013-08-29,B201305084,Terminate,Residential Pools and Spas,maricopa,AZ
6923,6497.0,2013-08-28,B201305083,Final,Residential Pools and Spas,maricopa,AZ
6924,6498.0,2013-08-28,B201305073,Final,Residential Pools and Spas,maricopa,AZ
6925,6499.0,2013-08-27,B201305053,Final,Residential Pools and Spas,maricopa,AZ
6926,6500.0,2013-08-27,B201305041,Final,Residential Pools and Spas,maricopa,AZ
6927,6501.0,2013-08-27,B201305040,Final,Residential Pools and Spas,maricopa,AZ
6928,6502.0,2013-08-23,B201305006,Final,Residential Pools and Spas,maricopa,AZ
6929,6503.0,2013-08-23,B201304999,Final,Residential Pools and Spas,maricopa,AZ
6930,6504.0,2013-08-23,B201304997,Final,Residential Pools and Spas,maricopa,AZ
6931,6505.0,2013-08-23,B201304996,Final,Residential Pools and Spas,maricopa,AZ
6932,6506.0,2013-08-23,B201304995,Final,Residential Pools and Spas,maricopa,AZ
6933,6507.0,2013-08-22,B201304972,Terminate,Residential Pools and Spas,maricopa,AZ
6934,6508.0,2013-08-22,B201304971,Terminate,Residential Pools and Spas,maricopa,AZ
6935,6509.0,2013-08-22,B201304961,Final,Residential Pools and Spas,maricopa,AZ
6936,6510.0,2013-08-22,B201304957,Final,Residential Pools and Spas,maricopa,AZ
6937,6511.0,2013-08-22,B201304955,Terminate,Residential Pools and Spas,maricopa,AZ
6938,6512.0,2013-08-21,B201304934,Final,Residential Pools and Spas,maricopa,AZ
6939,6513.0,2013-08-20,B201304916,Final,Residential Pools and Spas,maricopa,AZ
6940,6514.0,2013-08-20,B201304912,Issued,Residential Pools and Spas,maricopa,AZ
6941,6515.0,2013-08-16,B201304856,Final,Residential Pools and Spas,maricopa,AZ
6942,6516.0,2013-08-16,B201304851,Final,Residential Pools and Spas,maricopa,AZ
6943,6517.0,2013-08-15,B201304838,Final,Residential Pools and Spas,maricopa,AZ
6944,6518.0,2013-08-15,B201304837,Final,Residential Pools and Spas,maricopa,AZ
6945,6519.0,2013-08-13,B201304792,Final,Residential Pools and Spas,maricopa,AZ
6946,6520.0,2013-08-12,B201304763,Final,Residential Pools and Spas,maricopa,AZ
6947,6521.0,2013-08-12,B201304760,Final,Residential Pools and Spas,maricopa,AZ
6948,6522.0,2013-08-12,B201304747,Final,Residential Pools and Spas,maricopa,AZ
6949,6523.0,2013-08-12,B201304746,Final,Residential Pools and Spas,maricopa,AZ
6950,6524.0,2013-08-12,B201304742,Final,Residential Pools and Spas,maricopa,AZ
6951,6525.0,2013-08-09,B201304722,Final,Residential Pools and Spas,maricopa,AZ
6952,6526.0,2013-08-09,B201304712,Final,Residential Pools and Spas,maricopa,AZ
6953,6527.0,2013-08-09,B201304708,Issued,Residential Pools and Spas,maricopa,AZ
6954,6528.0,2013-08-08,B201304694,Final,Residential Pools and Spas,maricopa,AZ
6955,6529.0,2013-08-07,B201304670,Issued,Residential Pools and Spas,maricopa,AZ
6956,6530.0,2013-08-07,B201304669,Final,Residential Pools and Spas,maricopa,AZ
6957,6531.0,2013-08-07,B201304667,Final,Residential Pools and Spas,maricopa,AZ
6958,6532.0,2013-08-06,B201304615,Final,Residential Pools and Spas,maricopa,AZ
6959,6533.0,2013-08-06,B201304609,Issued,Residential Pools and Spas,maricopa,AZ
6960,6534.0,2013-08-05,B201304595,Final,Residential Pools and Spas,maricopa,AZ
6961,6535.0,2013-08-05,B201304583,Final,Residential Pools and Spas,maricopa,AZ
6962,6536.0,2013-08-05,B201304582,Final,Residential Pools and Spas,maricopa,AZ
6963,6537.0,2013-08-02,B201304564,Final,Residential Pools and Spas,maricopa,AZ
6964,6538.0,2013-08-02,B201304549,Final,Residential Pools and Spas,maricopa,AZ
6965,6539.0,2013-08-02,B201304534,Issued,Residential Pools and Spas,maricopa,AZ
6966,6540.0,2013-07-31,B201304501,Final,Residential Pools and Spas,maricopa,AZ
6967,6541.0,2013-07-30,B201304452,Final,Residential Pools and Spas,maricopa,AZ
6968,6542.0,2013-07-30,B201304451,Issued,Residential Pools and Spas,maricopa,AZ
6969,6543.0,2013-07-26,B201304401,Final,Residential Pools and Spas,maricopa,AZ
6970,6544.0,2013-07-26,B201304392,Final,Residential Pools and Spas,maricopa,AZ
6971,6545.0,2013-07-26,B201304390,Final,Residential Pools and Spas,maricopa,AZ
6972,6546.0,2013-07-26,B201304388,Final,Residential Pools and Spas,maricopa,AZ
6973,6547.0,2013-07-26,B201304379,Issued,Residential Pools and Spas,maricopa,AZ
6974,6548.0,2013-07-24,B201304340,Final,Residential Pools and Spas,maricopa,AZ
6975,6549.0,2013-07-24,B201304330,Final,Residential Pools and Spas,maricopa,AZ
6976,6550.0,2013-07-23,B201304307,Final,Residential Pools and Spas,maricopa,AZ
6977,6551.0,2013-07-23,B201304297,Final,Residential Pools and Spas,maricopa,AZ
6978,6552.0,2013-07-22,B201304278,Final,Residential Pools and Spas,maricopa,AZ
6979,6553.0,2013-07-19,B201304237,Final,Residential Pools and Spas,maricopa,AZ
6980,6554.0,2013-07-18,B201304231,Final,Residential Pools and Spas,maricopa,AZ
6981,6555.0,2013-07-18,B201304219,Final,Residential Pools and Spas,maricopa,AZ
6982,6556.0,2013-07-18,B201304208,Final,Residential Pools and Spas,maricopa,AZ
6983,6557.0,2013-07-18,B201304206,Final,Residential Pools and Spas,maricopa,AZ
6984,6558.0,2013-07-18,B201304204,Final,Residential Pools and Spas,maricopa,AZ
6985,6559.0,2013-07-17,B201304195,Final,Residential Pools and Spas,maricopa,AZ
6986,6560.0,2013-07-17,B201304180,Final,Residential Pools and Spas,maricopa,AZ
6987,6561.0,2013-07-17,B201304179,Final,Residential Pools and Spas,maricopa,AZ
6988,6562.0,2013-07-17,B201304178,Final,Residential Pools and Spas,maricopa,AZ
6989,6563.0,2013-07-16,B201304105,Final,Residential Pools and Spas,maricopa,AZ
6990,6564.0,2013-07-15,B201304076,Final,Residential Pools and Spas,maricopa,AZ
6991,6565.0,2013-07-12,B201304042,Final,Residential Pools and Spas,maricopa,AZ
6992,6566.0,2013-07-12,B201304039,Issued,Residential Pools and Spas,maricopa,AZ
6993,6567.0,2013-07-12,B201304035,Final,Residential Pools and Spas,maricopa,AZ
6994,6568.0,2013-07-11,B201304003,Final,Residential Pools and Spas,maricopa,AZ
6995,6569.0,2013-07-11,B201303996,Final,Residential Pools and Spas,maricopa,AZ
6996,6570.0,2013-07-11,B201303982,Final,Residential Pools and Spas,maricopa,AZ
6997,6571.0,2013-07-10,B201303977,Final,Residential Pools and Spas,maricopa,AZ
6998,6572.0,2013-07-10,B201303957,Final,Residential Pools and Spas,maricopa,AZ
6999,6573.0,2013-07-09,B201303945,Terminate,Residential Pools and Spas,maricopa,AZ
7000,6574.0,2013-07-09,B201303937,Final,Residential Pools and Spas,maricopa,AZ
7001,6575.0,2013-07-09,B201303935,Final,Residential Pools and Spas,maricopa,AZ
7002,6576.0,2013-07-09,B201303934,Final,Residential Pools and Spas,maricopa,AZ
7003,6577.0,2013-07-05,B201303884,Final,Residential Pools and Spas,maricopa,AZ
7004,6578.0,2013-07-05,B201303881,Reissued,Residential Pools and Spas,maricopa,AZ
7005,6579.0,2013-07-05,B201303878,QC OTC,Residential Pools and Spas,maricopa,AZ
7006,6580.0,2013-07-05,B201303876,Terminate,Residential Pools and Spas,maricopa,AZ
7007,6581.0,2013-07-03,B201303865,Issued,Residential Pools and Spas,maricopa,AZ
7008,6582.0,2013-07-03,B201303864,Final,Residential Pools and Spas,maricopa,AZ
7009,6583.0,2013-07-03,B201303847,Final,Residential Pools and Spas,maricopa,AZ
7010,6584.0,2013-07-01,B201303790,Final,Residential Pools and Spas,maricopa,AZ
7011,6585.0,2013-07-01,B201303789,Final,Residential Pools and Spas,maricopa,AZ
7012,6586.0,2013-07-01,B201303787,Final,Residential Pools and Spas,maricopa,AZ
7013,6587.0,2013-06-27,B201303724,Final,Residential Pools and Spas,maricopa,AZ
7014,6588.0,2013-06-26,B201303714,Final,Residential Pools and Spas,maricopa,AZ
7015,6589.0,2013-06-25,B201303695,Final,Residential Pools and Spas,maricopa,AZ
7016,6590.0,2013-06-25,B201303690,Final,Residential Pools and Spas,maricopa,AZ
7017,6591.0,2013-06-25,B201303688,Final,Residential Pools and Spas,maricopa,AZ
7018,6592.0,2013-06-25,B201303682,Final,Residential Pools and Spas,maricopa,AZ
7019,6593.0,2013-06-25,B201303681,Final,Residential Pools and Spas,maricopa,AZ
7020,6594.0,2013-06-25,B201303679,Final,Residential Pools and Spas,maricopa,AZ
7021,6595.0,2013-06-25,B201303672,Final,Residential Pools and Spas,maricopa,AZ
7022,6596.0,2013-06-25,B201303670,Reissued,Residential Pools and Spas,maricopa,AZ
7023,6597.0,2013-06-25,B201303662,Final,Residential Pools and Spas,maricopa,AZ
7024,6598.0,2013-06-24,B201303650,Final,Residential Pools and Spas,maricopa,AZ
7025,6599.0,2013-06-24,B201303646,Final,Residential Pools and Spas,maricopa,AZ
7026,6600.0,2013-06-21,B201303600,Final,Residential Pools and Spas,maricopa,AZ
7027,6601.0,2013-06-21,B201303591,Final,Residential Pools and Spas,maricopa,AZ
7028,6602.0,2013-06-21,B201303590,Final,Residential Pools and Spas,maricopa,AZ
7029,6603.0,2013-06-21,B201303581,Final,Residential Pools and Spas,maricopa,AZ
7030,6604.0,2013-06-21,B201303580,Final,Residential Pools and Spas,maricopa,AZ
7031,6605.0,2013-06-20,B201303546,Final,Residential Pools and Spas,maricopa,AZ
7032,6606.0,2013-06-20,B201303544,Issued,Residential Pools and Spas,maricopa,AZ
7033,6607.0,2013-06-20,B201303543,Final,Residential Pools and Spas,maricopa,AZ
7034,6608.0,2013-06-20,B201303539,Final,Residential Pools and Spas,maricopa,AZ
7035,6609.0,2013-06-19,B201303524,Final,Residential Pools and Spas,maricopa,AZ
7036,6610.0,2013-06-19,B201303519,Final,Residential Pools and Spas,maricopa,AZ
7037,6611.0,2013-06-18,B201303488,Final,Residential Pools and Spas,maricopa,AZ
7038,6612.0,2013-06-14,B201303416,Final,Residential Pools and Spas,maricopa,AZ
7039,6613.0,2013-06-14,B201303414,Terminate,Residential Pools and Spas,maricopa,AZ
7040,6614.0,2013-06-14,B201303408,Issued,Residential Pools and Spas,maricopa,AZ
7041,6615.0,2013-06-13,B201303398,Final,Residential Pools and Spas,maricopa,AZ
7042,6616.0,2013-06-13,B201303396,Final,Residential Pools and Spas,maricopa,AZ
7043,6617.0,2013-06-13,B201303391,Final,Residential Pools and Spas,maricopa,AZ
7044,6618.0,2013-06-13,B201303388,Final,Residential Pools and Spas,maricopa,AZ
7045,6619.0,2013-06-13,B201303387,Issued,Residential Pools and Spas,maricopa,AZ
7046,6620.0,2013-06-13,B201303386,Final,Residential Pools and Spas,maricopa,AZ
7047,6621.0,2013-06-12,B201303378,Final,Residential Pools and Spas,maricopa,AZ
7048,6622.0,2013-06-12,B201303377,Final,Residential Pools and Spas,maricopa,AZ
7049,6623.0,2013-06-11,B201303339,Final,Residential Pools and Spas,maricopa,AZ
7050,6624.0,2013-06-11,B201303332,Final,Residential Pools and Spas,maricopa,AZ
7051,6625.0,2013-06-11,B201303328,Final,Residential Pools and Spas,maricopa,AZ
7052,6626.0,2013-06-10,B201303316,Final,Residential Pools and Spas,maricopa,AZ
